Symbol	GeneId	tx
CLASP2	23122	uc011axt.1
CLASP2	23122	uc011axu.1
CLC	1178	uc002omh.2
CLCA1	1179	uc001dls.1
CLCA1	1179	uc001dlt.2
CLCA2	9635	uc001dlr.3
CLCA3P	9629	uc010osh.1
CLCA4	22802	uc009wcs.2
CLCA4	22802	uc009wct.2
CLCA4	22802	uc009wcu.2
CLCC1	23155	uc001dwa.2
AKNAD1	254268	uc001dwa.2
CLCC1	23155	uc001dwb.2
AKNAD1	254268	uc001dwb.2
CLCC1	23155	uc001dwe.1
AKNAD1	254268	uc001dwe.1
CLCC1	23155	uc001dwf.1
AKNAD1	254268	uc001dwf.1
CLCC1	23155	uc001dwg.1
AKNAD1	254268	uc001dwg.1
CLCC1	23155	uc001dwh.1
AKNAD1	254268	uc001dwh.1
CLCC1	23155	uc009wes.1
AKNAD1	254268	uc009wes.1
CLCC1	23155	uc009wet.1
AKNAD1	254268	uc009wet.1
CLCC1	23155	uc010ovb.1
AKNAD1	254268	uc010ovb.1
CLCF1	23529	uc001okq.2
CLCF1	23529	uc010rpp.1
CLCN1	1180	uc003wcr.1
CLCN1	1180	uc003wcs.1
CLCN1	1180	uc010lox.1
CLCN1	1180	uc010loy.1
CLCN1	1180	uc011ktc.1
CLCN2	1181	uc003foh.2
CLCN2	1181	uc003foi.2
CLCN2	1181	uc010hya.1
CLCN2	1181	uc011brl.1
CLCN2	1181	uc011brm.1
CLCN2	1181	uc011brn.1
CLCN3	1182	uc003ish.2
CLCN3	1182	uc003isi.2
CLCN3	1182	uc003isj.1
CLCN3	1182	uc011cjz.1
CLCN3	1182	uc011cka.1
CLCN4	1183	uc004csy.3
CLCN4	1183	uc011mid.1
CLCN5	1184	uc004doq.1
CLCN5	1184	uc004dor.1
CLCN5	1184	uc004dos.1
CLCN5	1184	uc004dot.1
CLCN6	1185_2	uc010oav.1
CLCN6	1185_2	uc010oaw.1
CLCN6	1185_2	uc010oax.1
CLCN6	1185_2	uc010oay.1
CLCN6	1185_2	uc010oaz.1
CLCN6	1185_2	uc010oba.1
CLCN6	1185	uc001ate.3
CLCN6	1185	uc009vne.1
CLCN6	1185	uc009vnf.1
CLCN6	1185	uc009vng.1
CLCN6	1185	uc009vnh.1
CLCN6	1185	uc010oat.1
CLCN6	1185	uc010oau.1
CLCN7	1186	uc002clu.2
CLCN7	1186	uc002clv.2
CLCN7	1186	uc002clw.2
CLCN7	1186	uc010brq.1
CLCNKB	1188	uc001axt.2
CLCNKA	1187	uc001axt.2
CLCNKB	1188	uc001axu.2
CLCNKA	1187	uc001axu.2
CLCNKB	1188	uc001axv.2
CLCNKA	1187	uc001axv.2
CLCNKB	1188	uc001axw.3
CLCNKA	1187	uc001axw.3
CLCNKB	1188	uc001axx.3
CLCNKA	1187	uc001axx.3
CLCNKB	1188	uc001axy.3
CLCNKA	1187	uc001axy.3
CLCNKB	1188	uc010obw.1
CLCNKA	1187	uc010obw.1
CLCNKB	1188	uc010obx.1
CLCNKA	1187	uc010obx.1
CLCNKB	1188	uc010oby.1
CLCNKA	1187	uc010oby.1
CLDN10	9071	uc001vmg.2
CLDN10	9071	uc001vmh.2
CLDN10	9071	uc010tii.1
CLDN11	5010	uc003fgx.2
CLDN11	5010	uc003fgy.2
CLDN11	5010	uc003fha.1
CLDN11	5010	uc011bpt.1
CLDN14	23562	uc002yvk.1
CLDN14	23562	uc002yvl.1
CLDN14	23562	uc002yvm.1
CLDN14	23562	uc002yvn.1
CLDN14	23562	uc002yvo.1
CLDN15	24146	uc003uyg.1
CLDN15	24146	uc003uyh.1
CLDN15	24146	uc003uyi.2
CLDN16	10686	uc003fsi.2
CLDN16	10686	uc010hze.2
CLDN17	26285	uc011acv.1
CLDN18	51208	uc003ero.1
CLDN18	51208	uc003erp.1
CLDN18	51208	uc010hue.1
CLDN1	9076	uc003fsh.2
CLDN19	149461	uc001cht.1
CLDN19	149461	uc001chu.2
CLDN19	149461	uc010ojv.1
CLDN20	49861	uc003qql.1
CLDN22	53842	uc010isa.1
CLDN23	137075	uc003wsi.2
CLDN25	644672	uc009yyw.1
CLDN2	9075	uc004emq.1
CLDN2	9075	uc004emt.1
CLDN3	1365	uc003tzg.3
CLDN4	1364	uc003tzh.1
CLDN4	1364	uc003tzi.3
CLDN5	7122	uc002zpu.2
CLDN5	7122	uc010grr.2
CLDN6	9074	uc002csu.3
CLDN7	1366	uc002gfm.3
CLDN7	1366	uc002gfn.3
CLDN7	1366	uc010cmc.2
CLDN8	9073	uc002ynu.1
CLDN9	9080	uc010uwo.1
CLDND1	56650	uc003dso.2
CLDND1	56650	uc003dsp.2
CLDND1	56650	uc003dsq.2
CLDND1	56650	uc003dsr.2
CLDND1	56650	uc003dss.2
CLDND1	56650	uc003dst.2
CLDND1	56650	uc003dsu.2
CLDND1	56650	uc003dsv.2
CLDND2	125875	uc002pwi.1
CLEC10A	10462	uc002gej.2
CLEC10A	10462	uc002gek.2
CLEC10A	10462	uc002gel.2
CLEC10A	10462	uc010clv.1
CLEC11A	6320	uc002psy.2
CLEC12A	160364	uc001qwq.2
CLEC12A	160364	uc001qwr.3
CLEC12A	160364	uc001qws.3
CLEC12A	160364	uc001qwt.2
CLEC12B	387837	uc001qww.1
CLEC12B	387837	uc001qwx.1
CLEC12B	387837	uc001qwy.1
CLEC12B	387837	uc001qwz.2
CLEC12B	387837	uc009zhe.2
CLEC14A	161198	uc001wum.1
CLEC16A	23274	uc002dan.3
CLEC16A	23274	uc002dao.2
CLEC16A	23274	uc002dap.2
CLEC17A	388512	uc002mzh.1
CLEC17A	388512	uc010dzn.1
CLEC17A	388512	uc010dzo.1
CLEC17A	388512	uc010xnt.1
CLEC17A	388512	uc010xnu.1
CLEC18A	348174	uc002exy.2
CLEC18C	283971	uc002exy.2
CLEC18A	348174	uc002exz.2
CLEC18C	283971	uc002exz.2
CLEC18A	348174	uc002eya.2
CLEC18C	283971	uc002eya.2
CLEC18A	348174	uc002eyk.2
CLEC18C	283971	uc002eyk.2
CLEC18A	348174	uc010vlo.1
CLEC18C	283971	uc010vlo.1
CLEC18A	348174	uc010vlp.1
CLEC18C	283971	uc010vlp.1
CLEC18A	348174	uc010vlt.1
CLEC18C	283971	uc010vlt.1
CLEC18B	497190	uc002fct.2
CLEC18B	497190	uc002fcu.2
CLEC18B	497190	uc010vmu.1
CLEC18B	497190	uc010vmv.1
CLEC18B	497190	uc010vmw.1
CLEC1A	51267	uc001qxb.2
CLEC1A	51267	uc001qxc.2
CLEC1A	51267	uc001qxd.2
CLEC1A	51267	uc009zhf.2
CLEC1A	51267	uc010sgx.1
CLEC1B	51266	uc001qwu.2
CLEC1B	51266	uc009zhd.2
CLEC2A	387836	uc009zhb.2
CLEC2A	387836	uc009zhc.2
CLEC2B	9976	uc001qwn.2
CLEC2D	29121	uc001qwf.1
CLEC2D	29121	uc001qwg.1
CLEC2D	29121	uc001qwh.1
CLEC2D	29121	uc009zgs.1
CLEC2D	29121	uc009zgt.1
CLEC2D	29121	uc009zgu.1
CLEC2L	154790	uc010lnd.2
CLEC3A	10143	uc002ffh.3
CLEC3B	7123	uc003cok.3
CLEC3B	7123	uc003col.2
CLEC4A	50856	uc001qtz.1
CLEC4A	50856	uc001qub.1
CLEC4A	50856	uc001quc.1
CLEC4A	50856	uc009zga.1
CLEC4A	50856	uc009zgb.1
CLEC4C	170482	uc001qtg.1
CLEC4C	170482	uc001qth.1
CLEC4C	170482	uc001qti.1
CLEC4D	338339	uc001qun.2
CLEC4E	26253	uc001quo.1
CLEC4F	165530	uc002shf.2
CLEC4F	165530	uc010yqv.1
CLEC4G	339390	uc002mhp.3
CLEC4GP1	440508	uc002mij.2
CLEC4GP1	440508	uc002mil.2
CLEC4GP1	440508	uc002mim.2
CLEC4GP1	440508	uc010xjy.1
CLEC4M	10332	uc002mhy.2
CLEC4M	10332	uc002mhz.2
CLEC4M	10332	uc002mia.2
CLEC4M	10332	uc002mic.2
CLEC4M	10332	uc002mih.2
CLEC4M	10332	uc010dvs.2
CLEC4M	10332	uc010dvt.2
CLEC4M	10332	uc010xjv.1
CLEC4M	10332	uc010xjw.1
CLEC4M	10332	uc010xjx.1
CLEC5A	23601	uc003vwv.1
CLEC5A	23601	uc003vww.1
CLEC5A	23601	uc010lnq.1
CLEC5A	23601	uc010lnr.1
CLEC5A	23601	uc011krm.1
CLEC6A	93978	uc001qum.1
CLEC7A	64581	uc001qxe.3
CLEC7A	64581	uc001qxf.2
CLEC7A	64581	uc001qxg.2
CLEC7A	64581	uc001qxh.2
CLEC7A	64581	uc001qxi.2
CLEC7A	64581	uc001qxj.2
CLEC7A	64581	uc001qxk.1
CLEC7A	64581	uc001qxl.1
CLEC7A	64581	uc001qxm.1
CLEC7A	64581	uc001qxn.2
CLEC7A	64581	uc009zhg.1
CLEC7A	64581	uc010sgy.1
CLEC9A	283420	uc001qxa.2
CLECL1	160365_2	uc001qwj.2
CLECL1	160365	uc001qwi.2
CLGN	1047	uc003iii.2
CLGN	1047	uc011chi.1
CLIC1	1192	uc003nwr.2
CLIC1	1192	uc003rje.2
CLIC2	1193	uc004fnf.2
CLIC2	1193	uc010nvj.1
CLIC3	9022	uc004ckj.1
CLIC4	25932	uc001bjn.2
CLIC4	25932	uc001bjo.2
CLIC4	25932	uc001bjp.1
CLIC5	53405	uc003oxu.3
CLIC5	53405	uc003oxv.3
CLIC5	53405	uc003oxw.2
CLIC5	53405	uc003oxx.2
CLIC6	54102	uc002yuf.1
CLIC6	54102	uc010gmt.1
CLINT1	9685	uc003lxg.1
CLINT1	9685	uc003lxh.1
CLINT1	9685	uc003lxi.1
CLINT1	9685	uc003lxj.1
CLINT1	9685	uc011ddv.1
CLIP1	6249	uc001ucf.1
CLIP1	6249	uc001ucg.1
CLIP1	6249	uc001uch.1
CLIP1	6249	uc001uci.1
CLIP1	6249	uc001ucj.1
CLIP1	6249	uc009zxo.1
CLIP1	6249	uc010tae.1
CLIP2	7461	uc003uam.2
CLIP2	7461	uc003uan.2
CLIP2	7461	uc003uao.2
CLIP3	25999	uc002ocz.1
CLIP3	25999	uc010eeq.1
CLIP4	79745	uc002rmu.2
CLIP4	79745	uc002rmv.2
CLIP4	79745	uc002rmw.2
CLIP4	79745	uc010ezm.1
CLIP4	79745	uc010ymn.1
CLK1	1195	uc002uwd.2
CLK1	1195	uc002uwe.2
CLK1	1195	uc002uwf.2
CLK1	1195	uc002uwg.2
CLK1	1195	uc010fsv.2
CLK1	1195	uc010zhi.1
CLK2	1196	uc001fjw.2
CLK2	1196	uc001fjx.2
CLK2	1196	uc001fjy.2
CLK2	1196	uc009wqm.2
CLK2P	1197	uc003swk.2
CLK3	1198_2	uc002ayg.3
CLK3	1198_2	uc002ayh.3
CLK3	1198_2	uc002ayj.3
CLK3	1198_2	uc002ayk.3
CLK3	1198_2	uc002ayl.3
CLK3	1198_2	uc010ulm.1
CLK3	1198_2	uc010uln.1
CLK3	1198	uc002ayf.1
CLK4	57396	uc003mjf.1
CLK4	57396	uc003mjg.1
CLK4	57396	uc003mjh.1
CLK4	57396	uc003mji.2
CLK4	57396	uc010jku.1
CLK4	57396	uc010jkv.1
CLK4	57396	uc010jkw.1
CLK4	57396	uc011dgg.1
CLK4	57396	uc011dgh.1
CLK4	57396	uc011dgi.1
CLK4	57396	uc011dgj.1
CLLU1	574028	uc001tcc.2
CLLU1	574028	uc001tcd.2
CLLU1	574028	uc001tce.1
CLLU1	574028	uc001tcf.2
CLLU1	574028	uc001tcg.1
CLLU1OS	574016	uc001tcb.1
CLMN	79789	uc001yef.2
CLN3	1201	uc002dpk.2
CLN3	1201	uc002dpl.2
CLN3	1201	uc002dpm.2
CLN3	1201	uc002dpn.2
CLN3	1201	uc002dpo.2
CLN3	1201	uc002dpp.2
CLN3	1201	uc002dpq.1
CLN3	1201	uc002dpr.1
CLN3	1201	uc002dps.1
CLN3	1201	uc002dpt.1
CLN3	1201	uc002dpu.1
CLN3	1201	uc002dpw.1
CLN3	1201	uc002dpx.1
CLN3	1201	uc002dpy.1
CLN3	1201	uc002dpz.1
CLN3	1201	uc002dqa.2
CLN3	1201	uc010byd.2
CLN3	1201	uc010bye.1
CLN3	1201	uc010byf.1
CLN3	1201	uc010vct.1
CLN3	1201	uc010vcu.1
CLN3	1201	uc010vcv.1
CLN3	1201	uc010vcw.1
CLN3	1201	uc010vcx.1
CLN5	1203	uc001vkc.2
CLN6	54982	uc002arf.2
CLN6	54982	uc010ujy.1
CLN6	54982	uc010ujz.1
CLN8	2055	uc003wpo.3
CLNK	116449	uc003gmo.3
CLNK	116449	uc003gmp.2
CLNS1A	1207	uc001oyk.2
CLNS1A	1207	uc001oyl.2
CLOCK	9575	uc003haz.1
CLOCK	9575	uc003hba.1
CLOCK	9575	uc010igu.1
CLP1	10978	uc001nkw.2
CLP1	10978	uc009yml.2
CLP1	10978	uc010rjw.1
CLPB	81570	uc001osi.2
CLPB	81570	uc001osj.2
CLPB	81570	uc001osk.2
CLPB	81570	uc009ytg.2
CLPB	81570	uc010rqx.1
CLPB	81570	uc010rqy.1
CLPB	81570	uc010rqz.1
CLPP	8192	uc002mem.1
CLPP	8192	uc002men.1
CLPS	1208	uc003ole.1
CLPS	1208	uc003olf.1
CLPTM1	1209	uc002pai.2
CLPTM1	1209	uc010ejv.1
CLPTM1	1209	uc010xxf.1
CLPTM1	1209	uc010xxg.1
CLPTM1L	81037	uc003jcg.2
CLPTM1L	81037	uc003jch.2
CLPX	10845	uc002aom.2
CLPX	10845	uc010bhg.1
CLPX	10845	uc010uiu.1
CLRN1	7401	uc003eyj.2
CLRN1	7401	uc003eyk.1
CLRN1	7401	uc010hvj.1
CLRN1OS	116933	uc003eyl.2
CLRN1OS	116933	uc011bny.1
CLRN2	645104	uc003gpg.1
CLRN3	119467	uc001ljz.1
CLRN3	119467	uc001lka.1
CLSPN	63967	uc001bzi.2
CLSPN	63967	uc009vux.2
CLSTN1	22883	uc001aqf.2
CLSTN1	22883	uc001aqh.2
CLSTN1	22883	uc001aqi.2
CLSTN1	22883	uc010oag.1
CLSTN2	64084	uc003etm.2
CLSTN2	64084	uc003etn.2
CLSTN3	9746	uc001qsr.2
CLSTN3	9746	uc001qss.2
CLSTN3	9746	uc001qst.2
CLTA	1211	uc003zzc.2
CLTA	1211	uc003zzd.2
CLTA	1211	uc003zze.2
CLTA	1211	uc003zzf.1
CLTA	1211	uc011lpk.1
CLTB	1212	uc003meh.2
CLTB	1212	uc003mei.2
CLTB	1212	uc011dfn.1
CLTC	1213	uc002ixp.2
CLTC	1213	uc002ixq.1
CLTC	1213	uc002ixr.1
CLTCL1	8218	uc002zpb.2
CLTCL1	8218	uc002zpd.1
CLTCL1	8218	uc002zpe.2
CLTCL1	8218	uc010grm.1
CLTCL1	8218	uc011agt.1
CLTCL1	8218	uc011agu.1
CLTCL1	8218	uc011agv.1
CLTCL1	8218	uc011agw.1
CLU	1191	uc003xfw.1
CLU	1191	uc003xfx.1
CLU	1191	uc003xfy.1
CLU	1191	uc003xfz.1
CLU	1191	uc010lux.1
CLUAP1	23059	uc002cvj.1
CLUAP1	23059	uc002cvk.1
CLUAP1	23059	uc002cvl.1
CLUAP1	23059	uc002cvm.1
CLUL1	27098	uc002kkp.2
CLUL1	27098	uc002kkq.2
CLUL1	27098	uc010wys.1
CLVS1	157807	uc003xug.2
CLVS1	157807	uc003xuh.2
CLVS1	157807	uc003xui.2
CLVS1	157807	uc010lyp.2
CLVS2	134829	uc003pzi.1
CLYBL	171425	uc001vok.2
CLYBL	171425	uc010tix.1
CLYBL	171425	uc010tiy.1
CMA1	1215	uc001wpp.1
CMA1	1215	uc010alx.1
CMAH	8418	uc003ner.3
CMAH	8418	uc003nes.3
CMAH	8418	uc003neu.1
CMAH	8418	uc003new.2
CMAH	8418	uc011djv.1
CMAS	55907	uc001rfm.2
CMAS	55907	uc001rfn.2
CMBL	134147	uc003jes.2
CMC1	152100	uc003cea.2
CMIP	80790	uc002fgp.2
CMIP	80790	uc002fgq.1
CMIP	80790	uc002fgr.1
CMIP	80790	uc010vnq.1
CMIP	80790	uc010vnr.1
CMKLR1	1240	uc001tmv.2
CMKLR1	1240	uc001tmw.2
CMKLR1	1240	uc009zuv.2
CMKLR1	1240	uc009zuw.2
CMPK1	51727	uc001crh.2
CMPK1	51727	uc001cri.2
CMPK1	51727	uc010omp.1
CMPK1	51727	uc010omq.1
CMPK2	129607	uc002qyn.1
CMPK2	129607	uc002qyo.2
CMPK2	129607	uc010ewv.2
CMPK2	129607	uc010yis.1
CMTM1	113540_2	uc010cdt.1
CMTM1	113540	uc002epa.3
CMTM1	113540	uc002epb.3
CMTM1	113540	uc002epc.3
CMTM1	113540	uc002epd.3
CMTM1	113540	uc002epe.3
CMTM1	113540	uc002epf.3
CMTM1	113540	uc002epg.3
CMTM1	113540	uc002eph.3
CMTM1	113540	uc002epi.3
CMTM1	113540	uc002epj.3
CMTM1	113540	uc002epk.3
CMTM1	113540	uc002epl.3
CMTM1	113540	uc002epm.3
CMTM1	113540	uc002epn.3
CMTM1	113540	uc002epo.3
CMTM1	113540	uc002epp.3
CMTM1	113540	uc002epq.3
CMTM1	113540	uc002epr.3
CMTM1	113540	uc002eps.2
CMTM1	113540	uc010cds.2
CMTM2	146225	uc002ept.2
CMTM2	146225	uc010cdu.2
CMTM3	123920	uc002epu.2
CMTM3	123920	uc002epv.2
CMTM3	123920	uc002epw.2
CMTM3	123920	uc002epx.2
CMTM3	123920	uc002epy.2
CMTM4	146223	uc002epz.2
CMTM4	146223	uc002eqa.2
CMTM5	116173	uc001wjs.2
CMTM5	116173	uc001wjt.2
CMTM5	116173	uc001wju.2
CMTM5	116173	uc010akm.2
CMTM5	116173	uc010akn.2
CMTM5	116173	uc010ako.2
CMTM6	54918	uc003cfa.1
CMTM7	112616	uc003cey.1
CMTM7	112616	uc003cez.1
CMTM8	152189	uc003cex.2
CMTM8	152189	uc010hfu.2
CMYA5	202333	uc003kgc.2
CN5H6.4	150384	uc003bhj.3
CNBD1	168975	uc003ydy.2
CNBP	7555	uc003elq.3
CNBP	7555	uc003elr.3
CNBP	7555	uc011bku.1
CNDP1	84735	uc002llq.2
CNDP1	84735	uc002lls.2
CNDP2	55748_2	uc002llp.1
CNDP2	55748	uc002llm.1
CNDP2	55748	uc002lln.1
CNDP2	55748	uc002llo.2
CNDP2	55748	uc010dqs.2
CNFN	84518	uc002otp.3
CNFN	84518	uc002otq.3
CNGA1	1259	uc003gxt.3
CNGA1	1259	uc003gxu.2
CNGA1	1259	uc003gxv.1
CNGA2	1260	uc004fey.1
CNGA3	1261	uc002syt.2
CNGA3	1261	uc002syu.2
CNGA3	1261	uc010fij.2
CNGA4	1262	uc001mcn.2
CNGA4	1262	uc001mco.2
CNGA4	1262	uc010raa.1
CNGB1	1258	uc002emt.2
CNGB1	1258	uc002emu.2
CNGB1	1258	uc010cdh.2
CNGB3	54714	uc003ydx.2
CNGB3	54714	uc010maj.2
CNIH	10175	uc001xat.1
CNIH	10175	uc001xav.1
CNIH2	254263	uc001ohh.2
CNIH2	254263	uc001ohi.1
CNIH2	254263	uc009yrb.1
CNIH3	149111	uc001hos.1
CNIH4	29097	uc001hom.1
CNIH4	29097	uc001hon.1
CNKSR1	10256	uc001blm.3
CNKSR1	10256	uc001bln.3
CNKSR1	10256	uc001blo.2
CNKSR1	10256	uc009vsd.2
CNKSR1	10256	uc009vse.2
CNKSR1	10256	uc010oex.1
CNKSR2	22866	uc004czw.2
CNKSR2	22866	uc004czx.1
CNKSR2	22866	uc004czy.2
CNKSR2	22866	uc011mjn.1
CNKSR2	22866	uc011mjo.1
CNKSR3	154043	uc003qpy.2
CNN1	1264	uc002msc.1
CNN1	1264	uc010xmb.1
CNN1	1264	uc010xmc.1
CNN2	1265	uc002lqt.1
CNN2	1265	uc002lqu.2
CNN2	1265	uc002lqv.2
CNN2	1265	uc010drz.1
CNN2	1265	uc010xgb.1
CNN2	1265	uc010xgc.1
CNN3	1266	uc001dqz.3
CNN3	1266	uc010otv.1
CNN3	1266	uc010otw.1
CNN3	1266	uc010otx.1
CNNM1	26507	uc001kpp.3
CNNM1	26507	uc009xwe.2
CNNM1	26507	uc009xwf.2
CNNM1	26507	uc009xwg.2
CNNM1	26507	uc010qpi.1
CNNM2	54805	uc001kwl.2
CNNM2	54805	uc001kwm.2
CNNM2	54805	uc001kwn.2
CNNM3	26505	uc002swy.2
CNNM3	26505	uc002swz.2
CNNM4	26504	uc002swx.2
CNNM4	26504	uc010yuy.1
CNO	55330	uc003gjp.1
CNOT10	25904	uc003cfc.1
CNOT10	25904	uc003cfd.1
CNOT10	25904	uc003cfe.1
CNOT10	25904	uc010hfv.1
CNOT10	25904	uc010hfw.1
CNOT10	25904	uc011axi.1
CNOT10	25904	uc011axj.1
CNOT1	23019	uc002ent.2
CNOT1	23019	uc002enu.3
CNOT1	23019	uc002env.2
CNOT1	23019	uc002enw.2
CNOT1	23019	uc002enx.2
CNOT1	23019	uc002enz.1
CNOT1	23019	uc010vik.1
CNOT2	4848	uc001svv.2
CNOT2	4848	uc001svw.1
CNOT2	4848	uc009zro.2
CNOT2	4848	uc009zrp.2
CNOT2	4848	uc009zrq.2
CNOT3	4849	uc002qdi.2
CNOT3	4849	uc002qdj.1
CNOT3	4849	uc002qdk.1
CNOT3	4849	uc002qdl.2
CNOT3	4849	uc010ere.1
CNOT3	4849	uc010yel.1
CNOT4	4850	uc003vss.2
CNOT4	4850	uc003vst.2
CNOT4	4850	uc003vsu.1
CNOT4	4850	uc003vsv.1
CNOT4	4850	uc011kpy.1
CNOT4	4850	uc011kpz.1
CNOT6	57472	uc003mlx.2
CNOT6	57472	uc010jld.2
CNOT6	57472	uc010jle.2
CNOT6L	246175	uc003hks.2
CNOT6L	246175	uc003hkt.1
CNOT6L	246175	uc011ccd.1
CNOT6L	246175	uc011cce.1
CNOT7	29883	uc003wxf.1
CNOT7	29883	uc003wxg.1
CNOT7	29883	uc003wxh.1
CNOT7	29883	uc003wxi.1
CNOT8	9337	uc003lvu.2
CNOT8	9337	uc003lvv.2
CNOT8	9337	uc003lvw.2
CNOT8	9337	uc010jif.2
CNOT8	9337	uc010jig.2
CNOT8	9337	uc011ddf.1
CNOT8	9337	uc011ddg.1
CNOT8	9337	uc011ddh.1
CNOT8	9337	uc011ddi.1
CNOT8	9337	uc011ddj.1
CNP	1267	uc002hyk.1
CNP	1267	uc002hyl.1
CNP	1267	uc002hym.1
CNP	1267	uc002hyn.1
CNP	1267	uc010wfz.1
CNP	1267	uc010wga.1
CNPY1	285888	uc003wmc.1
CNPY2	10330	uc001sku.1
CNPY2	10330	uc001skv.2
CNPY3	10695	uc003osy.2
CNPY3	10695	uc003osz.2
CNPY3	10695	uc003ota.3
CNPY3	10695	uc003otb.3
CNPY3	10695	uc003otc.3
CNPY4	245812	uc003uto.2
CNR1	1268	uc003pmq.3
CNR1	1268	uc010kbz.2
CNR1	1268	uc010kca.2
CNR1	1268	uc011dzq.1
CNR1	1268	uc011dzr.1
CNR1	1268	uc011dzs.1
CNR1	1268	uc011dzt.1
CNR2	1269	uc001bif.2
CNRIP1	25927_2	uc002sem.1
CNRIP1	25927	uc002sej.3
CNRIP1	25927	uc002sek.3
CNRIP1	25927	uc002sel.3
CNRIP1	25927	uc010fdd.1
CNST	163882	uc001ibo.3
CNST	163882	uc001ibp.2
CNTD1	124817	uc002ibm.3
CNTD1	124817	uc010wha.1
CNTD2	79935	uc002ond.2
CNTD2	79935	uc010xvi.1
CNTF	1270	uc001nmx.3
ZFP91-CNTF	386607	uc001nmx.3
ZFP91	80829	uc001nmx.3
CNTF	1270	uc001nmy.3
ZFP91-CNTF	386607	uc001nmy.3
ZFP91	80829	uc001nmy.3
CNTF	1270	uc001nna.3
ZFP91-CNTF	386607	uc001nna.3
ZFP91	80829	uc001nna.3
CNTF	1270	uc010rkm.1
ZFP91-CNTF	386607	uc010rkm.1
ZFP91	80829	uc010rkm.1
CNTFR	1271	uc003zup.1
CNTFR	1271	uc003zuq.1
CNTLN	54875	uc003zmw.1
CNTLN	54875	uc003zmx.3
CNTLN	54875	uc003zmy.2
CNTLN	54875	uc003zmz.2
CNTLN	54875	uc010mio.2
CNTN1	1272	uc001rmm.1
CNTN1	1272	uc001rmn.1
CNTN1	1272	uc001rmo.2
CNTN1	1272	uc009zjy.1
CNTN2	6900	uc001hbq.1
CNTN2	6900	uc001hbr.2
CNTN2	6900	uc001hbs.2
CNTN2	6900	uc009xbi.2
CNTN3	5067	uc003dpm.1
CNTN4	152330	uc003bpb.1
CNTN4	152330	uc003bpc.2
CNTN4	152330	uc003bpd.1
CNTN4	152330	uc003bpe.2
CNTN4	152330	uc003bpf.2
CNTN4	152330	uc003bpg.2
CNTN5	53942	uc001pfz.2
CNTN5	53942	uc001pga.2
CNTN5	53942	uc001pgb.2
CNTN5	53942	uc009ywv.1
CNTN5	53942	uc010ruk.1
CNTN6	27255	uc003boz.2
CNTN6	27255	uc003bpa.2
CNTN6	27255	uc010hbo.2
CNTN6	27255	uc011asj.1
CNTNAP1	8506	uc002iay.2
CNTNAP1	8506	uc010wgs.1
CNTNAP2	26047	uc003weu.1
CNTNAP2	26047	uc003wev.1
CNTNAP3	79937	uc004abi.2
CNTNAP3	79937	uc004abj.2
CNTNAP3	79937	uc004abk.1
CNTNAP3	79937	uc004abl.1
CNTNAP3	79937	uc011lqr.1
CNTNAP3	79937	uc011lqs.1
CNTNAP4	85445	uc002feu.1
CNTNAP4	85445	uc002fev.1
CNTNAP4	85445	uc002few.2
CNTNAP4	85445	uc002fex.1
CNTNAP4	85445	uc010chb.1
CNTNAP5	129684	uc002tno.2
CNTNAP5	129684	uc010flu.2
CNTROB	116840	uc002gjp.2
CNTROB	116840	uc002gjq.2
CNTROB	116840	uc002gjr.2
CNTROB	116840	uc010vum.1
COASY	80347	uc002hzz.2
COASY	80347	uc002iab.2
COASY	80347	uc002iac.2
COASY	80347	uc002iad.2
COASY	80347	uc002iae.2
COASY	80347	uc010cyj.2
COBL	23242	uc003tpo.3
COBL	23242	uc003tpp.3
COBL	23242	uc003tpq.3
COBL	23242	uc003tpr.3
COBL	23242	uc003tps.2
COBL	23242	uc003tpt.2
COBL	23242	uc010kzc.2
COBL	23242	uc011kcl.1
COBLL1	22837	uc002ucn.2
COBLL1	22837	uc002uco.2
COBLL1	22837	uc002ucp.2
COBLL1	22837	uc002ucq.2
COBLL1	22837	uc002ucs.1
COBLL1	22837	uc002uct.2
COBLL1	22837	uc010zcw.1
COBLL1	22837	uc010zcx.1
COBRA1	25920	uc004cmm.3
COCH	1690	uc001wqp.2
COCH	1690	uc001wqq.3
COCH	1690	uc001wqr.2
COCH	1690	uc001wqt.1
COG1	9382	uc002jjf.1
COG1	9382	uc002jjg.2
COG1	9382	uc002jjh.2
COG2	22796	uc001htw.2
COG2	22796	uc001htx.2
COG2	22796	uc010pwc.1
COG3	83548	uc001vai.2
COG3	83548	uc001vaj.1
COG3	83548	uc001vak.2
COG3	83548	uc010aci.2
COG3	83548	uc010tfu.1
COG3	83548	uc010tfv.1
COG4	25839	uc002eza.2
COG4	25839	uc002ezb.2
COG4	25839	uc002ezc.2
COG4	25839	uc002ezd.2
COG4	25839	uc002eze.2
COG4	25839	uc010cfu.2
COG5	10466	uc003vec.2
COG5	10466	uc003ved.2
COG5	10466	uc003vee.2
COG6	57511	uc001uxh.2
COG6	57511	uc001uxi.2
COG6	57511	uc010acb.2
COG7	91949	uc002dlo.2
COIL	8161	uc002iuu.2
COL10A1	1300	uc003pwm.2
COL11A1	1301	uc001duk.2
COL11A1	1301	uc001dul.2
COL11A1	1301	uc001dum.2
COL11A1	1301	uc001dun.2
COL11A1	1301	uc009weh.2
