Cancer	Domain	MutRatio	SwitchRatio	MutIn	AllMuts	SwitchesIn	AllSwitches	DomainCount	AllDomains
hnsc	PS50302|PUM_Pumilio_RNA-binding_repeat_profile.	0.0	0.0	0	15155.0	0	22294	10.0	41483.0
hnsc	PF12706|Beta-lactamase_superfamily_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	5.0	41483.0
hnsc	PS51207|PXA_PXA_domain_profile.	0.000131969646981	0.0	2	15155.0	0	22294	4.0	41483.0
hnsc	PF00343|Carbohydrate_phosphorylase	0.000461893764434	0.0	7	15155.0	0	22294	2.0	41483.0
hnsc	PF12179|I-kappa-kinase-beta_NEMO_binding_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PS51544|PI3K_ABD_Phosphatidylinositol_3-kinase_adaptor-binding_(PI3K_ABD)_domain_profile.	6.59848234906e-05	0.0	1	15155.0	0	22294	2.0	41483.0
hnsc	PF01822|WSC_domain	0.000197954470472	0.0	3	15155.0	0	22294	7.0	41483.0
hnsc	PF10599|Retro-transposon_transporting_motif	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF00335|Tetraspanin_family	0.000461893764434	0.0	7	15155.0	0	22294	20.0	41483.0
hnsc	PF00550|Phosphopantetheine_attachment_site	6.59848234906e-05	0.0	1	15155.0	0	22294	4.0	41483.0
hnsc	PF01909|Nucleotidyltransferase_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	8.0	41483.0
hnsc	PF12547|Capicua_transcriptional_repressor_modulator	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF13414|TPR_repeat	0.00118772682283	0.00758051493675	18	15155.0	169	22294	80.0	41483.0
hnsc	PS50184|VWFC_2_VWFC_domain_profile.	0.000131969646981	0.0	2	15155.0	0	22294	27.0	41483.0
hnsc	PF00169|PH_domain	0.00376113493896	0.00533775903831	57	15155.0	119	22294	142.0	41483.0
hnsc	PF03171|2OG-Fe(II)_oxygenase_superfamily	0.000131969646981	0.0	2	15155.0	0	22294	7.0	41483.0
hnsc	PF02351|GDNF/GAS1_domain	0.000263939293962	0.0	4	15155.0	0	22294	6.0	41483.0
hnsc	PF03098|Animal_haem_peroxidase	0.0013856812933	0.0	21	15155.0	0	22294	7.0	41483.0
hnsc	PF00441|Acyl-CoA_dehydrogenase,_C-terminal_domain	0.000461893764434	0.0	7	15155.0	0	22294	11.0	41483.0
hnsc	PS50007|PIPLC_X_DOMAIN_Phosphatidylinositol-specific_phospholipase_X-box_domain_profile.	0.000527878587925	0.0	8	15155.0	0	22294	13.0	41483.0
hnsc	PF03051|Peptidase_C1-like_family	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF08390|TRAM1-like_protein	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF11978|Shoulder_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF02928|C5HC2_zinc_finger	6.59848234906e-05	0.0	1	15155.0	0	22294	4.0	41483.0
hnsc	PF01144|Coenzyme_A_transferase	6.59848234906e-05	0.0	1	15155.0	0	22294	2.0	41483.0
hnsc	PF15010|Putative_cell_signalling	0.000131969646981	0.0	2	15155.0	0	22294	3.0	41483.0
hnsc	PF02906|Iron_only_hydrogenase_large_subunit,_C-terminal_domain	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PF06248|Centromere/kinetochore_Zw10	0.000395908940944	0.0	6	15155.0	0	22294	1.0	41483.0
hnsc	PF01595|Domain_of_unknown_function_DUF21	6.59848234906e-05	0.0	1	15155.0	0	22294	3.0	41483.0
hnsc	PF00225|Kinesin_motor_domain	0.00131969646981	0.0	20	15155.0	0	22294	30.0	41483.0
hnsc	PF01380|SIS_domain	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF10187|N-terminal_domain_of_NEFA-interacting_nuclear_protein_NIP30	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF07522|DNA_repair_metallo-beta-lactamase	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF15313|Hexamethylene_bis-acetamide-inducible_protein	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF13889|Chromosome_segregation_during_meiosis	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF10391|Fingers_domain_of_DNA_polymerase_lambda	6.59848234906e-05	0.0	1	15155.0	0	22294	3.0	41483.0
hnsc	PF08148|DSHCT_(NUC185)_domain	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF00804|Syntaxin	0.000197954470472	0.0	3	15155.0	0	22294	7.0	41483.0
hnsc	PF05221|S-adenosyl-L-homocysteine_hydrolase	0.000329924117453	0.0	5	15155.0	0	22294	3.0	41483.0
hnsc	PF08512|Histone_chaperone_Rttp106-like	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PF01437|Plexin_repeat	0.000197954470472	0.000403696061721	3	15155.0	9	22294	25.0	41483.0
hnsc	PF06638|Strabismus_protein	0.000197954470472	0.0	3	15155.0	0	22294	2.0	41483.0
hnsc	PS50041|C_TYPE_LECTIN_2_C-type_lectin_domain_profile.	0.000791817881887	0.000672826769534	12	15155.0	15	22294	36.0	41483.0
hnsc	PF01795|MraW_methylase_family	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PS51366|MI_MI_domain_profile.	6.59848234906e-05	0.0	1	15155.0	0	22294	3.0	41483.0
hnsc	PF02274|Amidinotransferase	0.000131969646981	0.0	2	15155.0	0	22294	3.0	41483.0
hnsc	PF09596|MamL-1_domain	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF04910|Transcriptional_repressor_TCF25	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PS50856|AMOP_AMOP_domain_profile.	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF15613|WSTF,_HB1,_Itc1p,_MBD9_motif_2	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF08473|Neuronal_voltage-dependent_calcium_channel_alpha_2acd	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF09005|Domain_of_unknown_function_(DUF1897)	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF01534|Frizzled/Smoothened_family_membrane_region	0.000131969646981	0.0	2	15155.0	0	22294	3.0	41483.0
hnsc	PF02786|Carbamoyl-phosphate_synthase_L_chain,_ATP_binding_domain	0.000329924117453	0.0	5	15155.0	0	22294	6.0	41483.0
hnsc	PF10058|Predicted_integral_membrane_metal-binding_protein_(DUF2296)	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF01603|Protein_phosphatase_2A_regulatory_B_subunit_(B56_family)	0.000263939293962	0.0	4	15155.0	0	22294	5.0	41483.0
hnsc	PF03917|Eukaryotic_glutathione_synthase,_ATP_binding_domain	0.000131969646981	0.0	2	15155.0	0	22294	1.0	41483.0
hnsc	PF05891|AdoMet_dependent_proline_di-methyltransferase	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF10744|Mediator_of_RNA_polymerase_II_transcription_subunit_1	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF01180|Dihydroorotate_dehydrogenase	0.000461893764434	0.0	7	15155.0	0	22294	2.0	41483.0
hnsc	PF14680|FANCI_helical_domain_2	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PS51192|HELICASE_ATP_BIND_1_Superfamilies_1_and_2_helicase_ATP-binding_type-1_domain_profile.	0.00230946882217	0.000941957477348	35	15155.0	21	22294	56.0	41483.0
hnsc	PF08409|Domain_of_unknown_function_(DUF1736)	0.000131969646981	0.0	2	15155.0	0	22294	4.0	41483.0
hnsc	PF01576|Myosin_tail	0.0013856812933	0.0	21	15155.0	0	22294	8.0	41483.0
hnsc	PF11942|Spt5_transcription_elongation_factor,_acidic_N-terminal	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PS50989|COA_CT_CTER_Acetyl-coenzyme_A_carboxyltransferase_domain_C-terminal_region_profile.	0.000131969646981	0.0	2	15155.0	0	22294	3.0	41483.0
hnsc	PF01731|Arylesterase	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PS50097|BTB_BTB_domain_profile.	0.00145166611679	0.00502377321252	22	15155.0	112	22294	88.0	41483.0
hnsc	PF03914|CBF/Mak21_family	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF03820|Tricarboxylate_carrier	0.000197954470472	0.0	3	15155.0	0	22294	5.0	41483.0
hnsc	PS51620|SAM_TRM61_tRNA_(adenine(57)-N(1)/adenine(58)-N(1)_or_adenine(58)-N(1))_(EC_2.1.1.219_or_EC_2.1.1.220)_family_profile.	0.000197954470472	0.0	3	15155.0	0	22294	2.0	41483.0
hnsc	PF06071|Protein_of_unknown_function_(DUF933)	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF10254|PACS-1_cytosolic_sorting_protein	0.000395908940944	0.0	6	15155.0	0	22294	2.0	41483.0
hnsc	PF08326|Acetyl-CoA_carboxylase,_central_region	0.000197954470472	0.0	3	15155.0	0	22294	1.0	41483.0
hnsc	PF01398|JAB1/Mov34/MPN/PAD-1_ubiquitin_protease	6.59848234906e-05	0.0	1	15155.0	0	22294	10.0	41483.0
hnsc	PF12733|Cadherin-like_beta_sandwich_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF12850|Calcineurin-like_phosphoesterase_superfamily_domain	0.000197954470472	0.0	3	15155.0	0	22294	2.0	41483.0
hnsc	PF02770|Acyl-CoA_dehydrogenase,_middle_domain	0.000263939293962	0.0	4	15155.0	0	22294	12.0	41483.0
hnsc	PF07678|A-macroglobulin_complement_component	0.000263939293962	0.0	4	15155.0	0	22294	4.0	41483.0
hnsc	PS50254|REL_2_NF-kappa-B/Rel/dorsal_domain_profile.	0.000395908940944	0.0	6	15155.0	0	22294	8.0	41483.0
hnsc	PS50858|BSD_BSD_domain_profile.	0.0	0.0	0	15155.0	0	22294	4.0	41483.0
hnsc	PF01129|NAD:arginine_ADP-ribosyltransferase	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PS51651|DHR_2_DHR-2_domain_profile.	0.000263939293962	0.0	4	15155.0	0	22294	4.0	41483.0
hnsc	PS51188|ZF_CR_Zinc_finger_CR-type_profile.	0.0	0.0	0	15155.0	0	22294	4.0	41483.0
hnsc	PF12783|Guanine_nucleotide_exchange_factor_in_Golgi_transport_N-terminal	0.000197954470472	0.0	3	15155.0	0	22294	5.0	41483.0
hnsc	PS51489|BUB1_N_BUB1_N-terminal_domain_profile.	6.59848234906e-05	0.0	1	15155.0	0	22294	2.0	41483.0
hnsc	PF05507|Microfibril-associated_glycoprotein_(MAGP)	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF12148|Protein_of_unknown_function_(DUF3590)	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PF01575|MaoC_like_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PS51338|IMD_IMD_domain_profile.	0.000197954470472	0.0	3	15155.0	0	22294	3.0	41483.0
hnsc	PS51145|ZU5_ZU5_domain_profile.	0.000131969646981	0.0	2	15155.0	0	22294	4.0	41483.0
hnsc	PF10510|Phosphatidylinositol-glycan_biosynthesis_class_S_protein	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF06632|DNA_double-strand_break_repair_and_V(D)J_recombination_protein_XRCC4	0.000131969646981	0.0	2	15155.0	0	22294	1.0	41483.0
hnsc	PF04137|Endoplasmic_Reticulum_Oxidoreductin_1_(ERO1)	0.000263939293962	0.0	4	15155.0	0	22294	2.0	41483.0
hnsc	PS51212|WSC_WSC_domain_profile.	0.000197954470472	0.0	3	15155.0	0	22294	7.0	41483.0
hnsc	PF14444|S1-like	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF10493|Rough_deal_protein_C-terminal_region	0.000197954470472	0.0	3	15155.0	0	22294	1.0	41483.0
hnsc	PS51321|TFIIS_CENTRAL_TFIIS_central_domain_profile.	0.000197954470472	0.0	3	15155.0	0	22294	5.0	41483.0
hnsc	PF08781|Transcription_factor_DP	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PF14493|Helix-turn-helix_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF00970|Oxidoreductase_FAD-binding_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	4.0	41483.0
hnsc	PF00627|UBA/TS-N_domain	0.000131969646981	0.000403696061721	2	15155.0	9	22294	26.0	41483.0
hnsc	PF08240|Alcohol_dehydrogenase_GroES-like_domain	0.000461893764434	0.0	7	15155.0	0	22294	9.0	41483.0
hnsc	PF03484|tRNA_synthetase_B5_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF01496|V-type_ATPase_116kDa_subunit_family	0.000593863411415	0.0	9	15155.0	0	22294	4.0	41483.0
hnsc	PS50004|C2_C2_domain_profile.	0.00145166611679	0.00224275589845	22	15155.0	50	22294	64.0	41483.0
hnsc	PF11547|E3_ubiquitin_ligase_EDD	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF13465|Zinc-finger_double_domain	0.0238865061036	0.0164618282946	362	15155.0	367	22294	3393.0	41483.0
hnsc	PF13893|RNA_recognition_motif._(a.k.a._RRM,_RBD,_or_RNP_domain)	0.000329924117453	0.000358840943752	5	15155.0	8	22294	30.0	41483.0
hnsc	PF00074|Pancreatic_ribonuclease	0.0	0.0	0	15155.0	0	22294	4.0	41483.0
hnsc	PS50998|GLA_2_Gla_domain_profile.	0.000131969646981	0.00179420471876	2	15155.0	40	22294	5.0	41483.0
hnsc	PS50163|RECA_3_RecA_family_profile_2.	6.59848234906e-05	0.0	1	15155.0	0	22294	3.0	41483.0
hnsc	PF02403|Seryl-tRNA_synthetase_N-terminal_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF03951|Glutamine_synthetase,_beta-Grasp_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF03343|SART-1_family	0.000131969646981	0.0	2	15155.0	0	22294	1.0	41483.0
hnsc	PF00056|lactate/malate_dehydrogenase,_NAD_binding_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	5.0	41483.0
hnsc	PF09247|TATA_box-binding_protein_binding	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF02149|Kinase_associated_domain_1	6.59848234906e-05	0.0	1	15155.0	0	22294	5.0	41483.0
hnsc	PS51256|GS_GS_domain_profile.	0.0	0.0	0	15155.0	0	22294	6.0	41483.0
hnsc	PF03109|ABC1_family	0.000197954470472	0.0	3	15155.0	0	22294	5.0	41483.0
hnsc	PS51439|MENTAL_MENTAL_domain_profile.	6.59848234906e-05	0.0	1	15155.0	0	22294	2.0	41483.0
hnsc	PF11467|Lens_epithelium-derived_growth_factor_(LEDGF)	0.000197954470472	0.0	3	15155.0	0	22294	2.0	41483.0
hnsc	PF03298|Stanniocalcin_family	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF01061|ABC-2_type_transporter	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF08740|BCS1_N_terminal	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF12125|D_domain_of_beta-TrCP	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF09764|N-terminal_glutamine_amidase	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF01759|UNC-6/NTR/C345C_module	0.0	0.0	0	15155.0	0	22294	6.0	41483.0
hnsc	PF07525|SOCS_box	0.000197954470472	0.000403696061721	3	15155.0	9	22294	20.0	41483.0
hnsc	PF04387|Protein_tyrosine_phosphatase-like_protein,_PTPLA	6.59848234906e-05	0.0	1	15155.0	0	22294	3.0	41483.0
hnsc	PF02836|Glycosyl_hydrolases_family_2,_TIM_barrel_domain	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PF10234|Clusterin-associated_protein-1	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PS51110|SAP_A_Saposin_A-type_domain_profile.	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF04855|SNF5_/_SMARCB1_/_INI1	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF03781|Sulfatase-modifying_factor_enzyme_1	0.000263939293962	0.0	4	15155.0	0	22294	2.0	41483.0
hnsc	PS51266|ZF_CHY_Zinc_finger_CHY-type_profile.	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PS50829|GYF_GYF_domain_profile.	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PS50850|MFS_Major_facilitator_superfamily_(MFS)_profile.	0.00323325635104	0.0	49	15155.0	0	22294	50.0	41483.0
hnsc	PS51075|MH1_MAD_homology_domain_1_(MH1)_profile.	0.000131969646981	0.0020184803086	2	15155.0	45	22294	7.0	41483.0
hnsc	PS50010|DH_2_Dbl_homology_(DH)_domain_profile.	0.0013856812933	0.0020184803086	21	15155.0	45	22294	39.0	41483.0
hnsc	PF13918|PLD-like_domain	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF15434|Family_104	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF02880|Phosphoglucomutase/phosphomannomutase,_alpha/beta/alpha_domain_III	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF02844|Phosphoribosylglycinamide_synthetase,_N_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PS50050|TNFR_NGFR_2_TNFR/NGFR_family_cysteine-rich_region_domain_profile.	0.000329924117453	0.00372297479142	5	15155.0	83	22294	29.0	41483.0
hnsc	PF13718|GNAT_acetyltransferase_2	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF13087|AAA_domain	0.000395908940944	0.0	6	15155.0	0	22294	9.0	41483.0
hnsc	PF04826|Armadillo-like	0.000527878587925	0.0	8	15155.0	0	22294	9.0	41483.0
hnsc	PF01753|MYND_finger	0.000329924117453	0.0	5	15155.0	0	22294	15.0	41483.0
hnsc	PF13181|Tetratricopeptide_repeat	0.000131969646981	0.0	2	15155.0	0	22294	10.0	41483.0
hnsc	PF02487|CLN3_protein	0.000131969646981	0.0	2	15155.0	0	22294	1.0	41483.0
hnsc	PF02690|Na+/Pi-cotransporter	0.000131969646981	0.0	2	15155.0	0	22294	3.0	41483.0
hnsc	PF13704|Glycosyl_transferase_family_2	0.0	0.000134565353907	0	15155.0	3	22294	2.0	41483.0
hnsc	PF09127|Leukotriene_A4_hydrolase,_C-terminal	0.000197954470472	0.0	3	15155.0	0	22294	4.0	41483.0
hnsc	PF14918|MDM2-binding	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF15511|Centromere_kinetochore_component_CENP-T	0.000197954470472	0.0	3	15155.0	0	22294	1.0	41483.0
hnsc	PF08313|SCA7,_zinc-binding_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	4.0	41483.0
hnsc	PF12037|Domain_of_unknown_function_(DUF3523)	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF00629|MAM_domain	0.000329924117453	0.000986812595317	5	15155.0	22	22294	14.0	41483.0
hnsc	PF11799|impB/mucB/samB_family_C-terminal_domain	6.59848234906e-05	0.000986812595317	1	15155.0	22	22294	4.0	41483.0
hnsc	PF03006|Haemolysin-III_related	0.000263939293962	0.0	4	15155.0	0	22294	6.0	41483.0
hnsc	PF14691|Dihydroprymidine_dehydrogenase_domain_II,_4Fe-4S_cluster	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PS51642|HEMOPEXIN_2_Hemopexin_repeat_profile.	0.000131969646981	0.0	2	15155.0	0	22294	25.0	41483.0
hnsc	PF03439|Early_transcription_elongation_factor_of_RNA_pol_II,_NGN_section	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF01331|mRNA_capping_enzyme,_catalytic_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF01805|Surp_module	6.59848234906e-05	0.0	1	15155.0	0	22294	8.0	41483.0
hnsc	PF12031|Domain_of_unknown_function_(DUF3518)	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PF12349|Sterol-sensing_domain_of_SREBP_cleavage-activation	0.000263939293962	0.0	4	15155.0	0	22294	5.0	41483.0
hnsc	PF07004|Sperm-tail_PG-rich_repeat	0.0	0.0	0	15155.0	0	22294	5.0	41483.0
hnsc	PS50866|GOLD_GOLD_domain_profile.	6.59848234906e-05	0.0	1	15155.0	0	22294	6.0	41483.0
hnsc	PS50844|AFP_LIKE_Antifreeze_protein-like_domain_profile.	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF02374|Anion-transporting_ATPase	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF00092|von_Willebrand_factor_type_A_domain	0.00171560541076	0.00363326455549	26	15155.0	81	22294	39.0	41483.0
hnsc	PF02196|Raf-like_Ras-binding_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	5.0	41483.0
hnsc	PF05222|Alanine_dehydrogenase/PNT,_N-terminal_domain	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PF11957|THO_complex_subunit_1_transcription_elongation_factor	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF08169|RBB1NT_(NUC162)_domain	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF15308|CEP170_C-terminus	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PF15365|Proline-rich_nuclear_receptor_coactivator	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF03520|KCNQ_voltage-gated_potassium_channel	0.000263939293962	0.0	4	15155.0	0	22294	3.0	41483.0
hnsc	PS51511|FIP_RBD_FIP-RBD_domain_profile.	0.0	0.0	0	15155.0	0	22294	4.0	41483.0
hnsc	PF12205|G_protein-coupled_receptor_kinase-interacting_protein_1_C_term	0.0	0.000493406297659	0	15155.0	11	22294	2.0	41483.0
hnsc	PF05240|APOBEC-like_C-terminal_domain	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF14260|C4-type_zinc-finger_of_DNA_polymerase_delta	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PF08621|RPAP1-like,_N-terminal	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF09416|RNA_helicase_(UPF2_interacting_domain)	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF10246|Mitochondrial_ribosomal_protein_MRP-S35	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF10300|Protein_of_unknown_function_(DUF3808)	0.000329924117453	0.0	5	15155.0	0	22294	3.0	41483.0
hnsc	PF12816|Golgi_CORVET_complex_core_vacuolar_protein_8	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF00282|Pyridoxal-dependent_decarboxylase_conserved_domain	0.000329924117453	0.0	5	15155.0	0	22294	4.0	41483.0
hnsc	PF11566|PI31_proteasome_regulator_N-terminal	6.59848234906e-05	0.0	1	15155.0	0	22294	2.0	41483.0
hnsc	PF05624|Lipolysis_stimulated_receptor_(LSR)	0.0	0.000493406297659	0	15155.0	11	22294	1.0	41483.0
hnsc	PF15328|Putative_GRINL1B_complex_locus_protein_2	0.000461893764434	0.0	7	15155.0	0	22294	3.0	41483.0
hnsc	PF11221|Subunit_21_of_Mediator_complex	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PS50970|HCY_Homocysteine-binding_domain_profile.	0.000131969646981	0.0	2	15155.0	0	22294	2.0	41483.0
hnsc	PF13831|PHD-finger	6.59848234906e-05	0.0	1	15155.0	0	22294	11.0	41483.0
hnsc	PF08700|Vps51/Vps67	6.59848234906e-05	0.00192877007267	1	15155.0	43	22294	2.0	41483.0
hnsc	PF05786|Condensin_complex_subunit_2	0.000263939293962	0.0	4	15155.0	0	22294	1.0	41483.0
hnsc	PF01381|Helix-turn-helix	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF07047|Optic_atrophy_3_protein_(OPA3)	0.000197954470472	0.0	3	15155.0	0	22294	1.0	41483.0
hnsc	PF02017|CIDE-N_domain	0.000131969646981	0.0	2	15155.0	0	22294	5.0	41483.0
hnsc	PF05958|tRNA_(Uracil-5-)-methyltransferase	0.000131969646981	0.0	2	15155.0	0	22294	1.0	41483.0
hnsc	PF01619|Proline_dehydrogenase	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF03164|Trafficking_protein_Mon1	0.000197954470472	0.0	3	15155.0	0	22294	2.0	41483.0
hnsc	PF14633|SH2_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF00121|Triosephosphate_isomerase	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PS50206|RHODANESE_3_Rhodanese_domain_profile.	0.000461893764434	0.00161478424688	7	15155.0	36	22294	18.0	41483.0
hnsc	PF07738|Sad1_/_UNC-like_C-terminal	0.000197954470472	0.0	3	15155.0	0	22294	4.0	41483.0
hnsc	PF09735|Membrane-associated_apoptosis_protein	0.000659848234906	0.0	10	15155.0	0	22294	2.0	41483.0
hnsc	PF03726|Polyribonucleotide_nucleotidyltransferase,_RNA_binding_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF15614|WSTF,_HB1,_Itc1p,_MBD9_motif_3	0.0	0.0	0	15155.0	0	22294	2.0	41483.0
hnsc	PS51205|VPS9_VPS9_domain_profile.	0.0	0.0	0	15155.0	0	22294	4.0	41483.0
hnsc	PS51072|MHD_Mu_homology_domain_(MHD)_profile.	0.000593863411415	0.0	9	15155.0	0	22294	11.0	41483.0
hnsc	PF06375|Bovine_leukaemia_virus_receptor_(BLVR)	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF14630|Origin_recognition_complex_(ORC)_subunit_5_C-terminus	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF00654|Voltage_gated_chloride_channel	0.000329924117453	0.0	5	15155.0	0	22294	7.0	41483.0
hnsc	PF12838|4Fe-4S_dicluster_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF11488|Transcriptional_regulatory_protein_LGE1	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF10198|Histone_acetyltransferases_subunit_3	6.59848234906e-05	0.0	1	15155.0	0	22294	1.0	41483.0
hnsc	PF00596|Class_II_Aldolase_and_Adducin_N-terminal_domain	6.59848234906e-05	0.0	1	15155.0	0	22294	3.0	41483.0
hnsc	PF10470|PKA-RI-RII_subunit_binding_domain_of_A-kinase_anchor_protein	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PF08035|Opioids_neuropeptide	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
hnsc	PS50882|YTH_YTH_domain_profile.	6.59848234906e-05	0.0	1	15155.0	0	22294	4.0	41483.0
hnsc	PF02734|DAK2_domain	0.0	0.0	0	15155.0	0	22294	1.0	41483.0
